Wavenumber,RedSpruce_Abs,RedSpruce_Abs,RedSpruce_Abs,Lodgepole_Abs,Lodgepole_Abs,Lodgepole_Abs,GreenSpruce_Abs,GreenSpruce_Abs,GreenSpruce_Abs
1362.462,1.015459687,1.038032797,0.985713705,0.996067475,0.953456757,0.992552272,0.967246306,0.926738802,0.952904481
1363.426,1.025510261,1.047322212,0.995843738,1.004717146,0.962268151,1.001258046,0.976643695,0.936736888,0.962858124
1364.39,1.033545105,1.054674468,1.003918778,1.012397938,0.970064699,1.008949799,0.984614325,0.945296446,0.97136435
1365.355,1.039594923,1.060117529,1.009994106,1.018979118,0.976710707,1.015489594,0.991148314,0.952374766,0.978381595
1366.319,1.044008125,1.063994901,1.014448369,1.024563576,0.982322585,1.021011942,0.996490524,0.958219352,0.984153589
1367.283,1.047236871,1.066744057,1.01772954,1.029354773,0.987127672,1.02577909,1.000978404,0.963167554,0.989008852
1368.247,1.049566802,1.068647422,1.020119175,1.033483732,0.991285193,1.030000549,1.004809877,0.967431761,0.993149882
1369.212,1.050984933,1.069696644,1.021566662,1.036883099,0.994752867,1.033667489,1.007951775,0.970986028,0.996529877
1370.176,1.051190989,1.069603824,1.021734207,1.03925669,0.997243734,1.036532168,1.010101774,0.973545035,0.998854896
1371.14,1.049716575,1.067918825,1.020106807,1.040167888,0.998310019,1.038142829,1.010826986,0.974674834,0.99968885
1372.104,1.046145223,1.064240209,1.016241582,1.039173524,0.997476171,1.038001555,1.009716051,0.973963695,0.998628484
1373.068,1.040277481,1.058370287,1.00992371,1.035971224,0.994381281,1.035686637,1.006536129,0.971169425,0.995467806
1374.033,1.032205076,1.050397533,1.001253974,1.030488373,0.98890876,1.030987211,1.001296734,0.966295888,0.990243804
1374.997,1.022207562,1.040592843,0.990537115,1.022843147,0.981124068,1.023893434,0.994186469,0.959512347,0.983174028
1375.961,1.010598909,1.029254492,0.978112453,1.013257041,0.971235438,1.014540834,0.985439936,0.951051818,0.97451193
1376.925,0.997597799,1.016600351,0.964234245,1.001959282,0.959474275,1.00312248,0.975249237,0.941093155,0.964449537
1377.89,0.983356976,1.002767308,0.949086831,0.989181636,0.946110379,0.989890759,0.963775239,0.929796714,0.953133812
1378.854,0.968026834,0.987903208,0.93285527,0.975177309,0.931438493,0.97515831,0.951198785,0.917344803,0.940722954
1379.818,0.951850344,0.972235719,0.915816283,0.960277023,0.915840934,0.959332035,0.937787461,0.90402074,0.927475653
1380.782,0.935144014,0.956058964,0.898302443,0.944833259,0.899714704,0.94284948,0.923865318,0.890163597,0.913692166
1381.747,0.918180732,0.939645596,0.880595713,0.929170727,0.883403905,0.926104698,0.909723224,0.876077186,0.899657365
1382.711,0.901118965,0.923151126,0.862833995,0.913490024,0.867126854,0.909357126,0.895520683,0.861945678,0.885524215
1383.675,0.883938603,0.906572444,0.844975776,0.897873606,0.850953787,0.892716591,0.88127303,0.847789701,0.871293043
1384.639,0.866520687,0.889804049,0.826864973,0.882322728,0.834884704,0.876205507,0.86688713,0.833517969,0.856864342
1385.604,0.848823734,0.872805305,0.808430842,0.866908071,0.818964365,0.859885282,0.852332133,0.819084041,0.842200035
1386.568,0.831048715,0.855761181,0.789890155,0.85187132,0.803428071,0.843992938,0.837768712,0.804642279,0.827477525
1387.532,0.813737301,0.839169456,0.771817461,0.837678224,0.788738812,0.828982004,0.823642189,0.790625045,0.813173711
1388.496,0.797612496,0.82370048,0.754993178,0.824865147,0.775450693,0.815407781,0.810555641,0.777626648,0.799924022
1389.46,0.783308738,0.809941286,0.740101206,0.813854966,0.764015911,0.803709908,0.799028322,0.766179915,0.788281838
1390.425,0.771120757,0.798174205,0.727463216,0.804786504,0.754602573,0.794054398,0.789302199,0.756534627,0.778498864
1391.389,0.760926848,0.788282021,0.716939139,0.79748859,0.747067661,0.786280178,0.781258337,0.748595505,0.770457484
1392.353,0.752263833,0.779838996,0.708036033,0.791560678,0.741031973,0.779976439,0.774505556,0.74198635,0.763747789
1393.317,0.744504158,0.772257698,0.700068068,0.786505239,0.736006157,0.774612087,0.768518207,0.736187375,0.757821632
1394.282,0.737090618,0.765004864,0.692427032,0.781904691,0.731550717,0.769712954,0.762836223,0.730744133,0.752201018
1395.246,0.729717732,0.757790605,0.684786163,0.777547531,0.727407144,0.764990049,0.757224444,0.725408576,0.746660104
1396.21,0.722484814,0.750699352,0.677249827,0.77352398,0.723608733,0.76048894,0.751792501,0.720277717,0.741331886
1397.174,0.715798363,0.744101885,0.670249875,0.770146938,0.720408335,0.756508199,0.746890056,0.715680754,0.73660565
1398.139,0.710103879,0.738423355,0.664275367,0.767761154,0.718118419,0.753428429,0.742902081,0.711983346,0.732895445
1399.103,0.705643184,0.733896151,0.659579754,0.766527144,0.716906563,0.751470213,0.740004587,0.709350483,0.730394396
1400.067,0.702361493,0.730482253,0.656119315,0.766387576,0.716754473,0.750646544,0.738145958,0.707716719,0.729026015
1401.031,0.700032763,0.727981347,0.653652481,0.767142284,0.717499315,0.750795433,0.737116442,0.706878238,0.728552886
1401.995,0.698422878,0.726191306,0.651923063,0.768590855,0.718984413,0.751742339,0.736722392,0.706629362,0.728746325
1402.96,0.697453307,0.725051512,0.650844601,0.770671195,0.721163873,0.753425236,0.736897442,0.706917498,0.729508894
1403.924,0.697226736,0.72467655,0.650514459,0.773492965,0.724147529,0.755955023,0.737737082,0.707835725,0.730904537
1404.888,0.698000612,0.725318282,0.651195295,0.777316489,0.728187133,0.759592456,0.739454362,0.709605875,0.733137822
1405.852,0.700052265,0.72724703,0.653172525,0.782436631,0.733550606,0.76464029,0.74225555,0.712447228,0.736407756
1406.817,0.703551761,0.730623672,0.65663325,0.789043567,0.740409026,0.771296519,0.74624542,0.71647151,0.740826381
1407.781,0.708487106,0.735421588,0.661580796,0.797105668,0.748714701,0.779534261,0.751362683,0.721618102,0.746333702
1408.745,0.714668884,0.741441772,0.667830529,0.806368691,0.758199034,0.78907989,0.757402233,0.727676982,0.752729285
1409.709,0.721807417,0.748379619,0.675110543,0.816397986,0.768423838,0.799467167,0.76409242,0.734375031,0.759747784
1410.674,0.729609764,0.755931425,0.68314465,0.826719605,0.778908431,0.810159758,0.771198641,0.741468321,0.767167816
1411.638,0.737855699,0.763857546,0.69170867,0.836899083,0.78922128,0.820672015,0.778558129,0.748793579,0.77484385
1412.602,0.746399729,0.772001944,0.70066678,0.846614286,0.799053242,0.830621823,0.786106259,0.75628219,0.78273256
1413.566,0.755154002,0.780264162,0.70990757,0.855631481,0.808187769,0.839734816,0.793804035,0.76391273,0.790826965
1414.531,0.764039507,0.788557354,0.719316725,0.863740515,0.816434817,0.847767257,0.80160022,0.771640054,0.799106431
1415.495,0.772909391,0.796740726,0.728694335,0.870669512,0.823549679,0.854437326,0.809355527,0.779355853,0.807455107
1416.459,0.781571621,0.804632418,0.737789855,0.876090827,0.829218964,0.859429855,0.816837488,0.786849732,0.81567081
1417.423,0.789845269,0.812068025,0.746360337,0.879723628,0.833155855,0.862490804,0.823786095,0.793898128,0.823507398
1418.387,0.797668361,0.819023946,0.754328842,0.881548126,0.835303031,0.863665001,0.830036224,0.800368767,0.830804267
1419.352,0.80522402,0.825727831,0.761904805,0.88197345,0.836013086,0.863457681,0.835666063,0.806347474,0.837621085
1420.316,0.812912694,0.832606957,0.769549324,0.881768133,0.836005367,0.862737976,0.840990184,0.812146989,0.844226053
1421.28,0.821176552,0.840121968,0.777780143,0.881747646,0.836076174,0.862403537,0.84640558,0.818136319,0.850973862
1422.244,0.830324265,0.848571832,0.786946657,0.882428563,0.836754134,0.863019229,0.85218488,0.824566975,0.858105414
1423.209,0.840455136,0.858048027,0.79716647,0.883917636,0.838177418,0.864705042,0.858401031,0.831489385,0.865673395
1424.173,0.851540089,0.868492675,0.808390791,0.886032176,0.840197067,0.86726493,0.864965394,0.83881201,0.873595125
1425.137,0.863525042,0.879831637,0.820544189,0.888517687,0.84257548,0.870430948,0.871767938,0.846428785,0.881762687
1426.101,0.876408806,0.892045752,0.833603775,0.891214089,0.845153432,0.874018692,0.878771605,0.854304311,0.890137674
1427.066,0.890234886,0.905164366,0.847598081,0.894131685,0.847937468,0.878004392,0.886033817,0.862494606,0.898779753
1428.03,0.905026443,0.919207471,0.8625445,0.897406196,0.851044003,0.882487589,0.893658426,0.871092573,0.907782561
1428.994,0.920694967,0.934097497,0.878369806,0.90120425,0.854638807,0.887599329,0.901701107,0.880131872,0.917200528
1429.958,0.936983783,0.949600643,0.894815883,0.90557044,0.858772833,0.893357244,0.910067755,0.889500722,0.926934148
1430.922,0.95345529,0.965316885,0.911448398,0.910347941,0.863310208,0.899585898,0.918480706,0.898899176,0.936693637
1431.887,0.969590732,0.980765393,0.927742974,0.915207605,0.867945396,0.90594412,0.926532849,0.907913762,0.946060342
1432.851,0.98489257,0.995483829,0.943196081,0.919750794,0.872306524,0.912044589,0.933810344,0.916132506,0.954597214
1433.815,0.999004456,1.009146697,0.957441352,0.923710737,0.876139006,0.917611288,0.94003667,0.923279801,0.9620078
1434.779,1.011761371,1.02160109,0.970324085,0.927072404,0.879423735,0.922620308,0.945173799,0.929307211,0.968224016
1435.744,1.023147691,1.032826926,0.981830896,0.930103633,0.882407156,0.927306702,0.949411291,0.934363901,0.973406775
1436.708,1.03318445,1.042816365,0.992002339,0.933197677,0.885460444,0.932016579,0.953031131,0.938680643,0.977819052
1437.672,1.041777195,1.051441402,1.000743681,0.93662964,0.888830042,0.936968255,0.956217251,0.94237307,0.981623508
1438.636,1.048709856,1.058442415,1.00783624,0.940374971,0.892490475,0.942094483,0.958933565,0.945364796,0.98477126
1439.601,1.053741953,1.063553616,1.013032505,0.944159133,0.896170173,0.947080396,0.960999405,0.947460327,0.987082812
1440.565,1.056747072,1.066629588,1.016184961,0.947622321,0.899539723,0.951563776,0.962225049,0.948497336,0.988386466
1441.529,1.057795781,1.06773195,1.017362953,0.950536843,0.902384878,0.955323599,0.962561775,0.94846663,0.988645873
1442.493,1.057130029,1.067103384,1.016790128,0.952851597,0.90468653,0.958341934,0.96211437,0.947513527,0.987983228
1443.458,1.05503954,1.065041531,1.014750655,0.954660306,0.906548882,0.960749527,0.961050658,0.945852396,0.986583881
1444.422,1.051726281,1.061770947,1.011420765,0.95607289,0.908092596,0.962719141,0.959492157,0.943635768,0.98456243
1445.386,1.047210481,1.057331664,1.006791211,0.95711343,0.909341201,0.964327131,0.957391505,0.940837681,0.981863321
1446.35,1.041297676,1.051562503,1.000660684,0.957637879,0.910124855,0.965471579,0.95450441,0.937228982,0.978226445
1447.314,1.033742352,1.044242778,0.992795611,0.95738269,0.910148464,0.965902032,0.950507414,0.93248923,0.973332341
1448.279,1.024479021,1.035310039,0.983178748,0.956120677,0.909142581,0.965356221,0.945203936,0.926430379,0.967011982
1449.243,1.013768064,1.025001355,0.972123934,0.953782133,0.907000708,0.963720592,0.938676687,0.91914348,0.959406155
1450.207,1.002093665,1.013765658,0.96017759,0.950481327,0.903829169,0.961077475,0.931243098,0.910956548,0.950888743
1451.171,0.989872057,1.002005605,0.947781494,0.94634803,0.899776788,0.957567936,0.923211888,0.902191887,0.941807135
1452.136,0.977122275,0.989737017,0.934931915,0.941291586,0.894793211,0.953172092,0.914580515,0.892853344,0.932144178
1453.1,0.96322048,0.976371084,0.920928975,0.934816406,0.888431413,0.947494552,0.904799707,0.882391087,0.921277798
1454.064,0.946892611,0.960698731,0.904374394,0.926015394,0.879838333,0.939765565,0.892734705,0.869676236,0.907954897
1455.028,0.926628551,0.941293939,0.883623228,0.913905512,0.868057348,0.929085827,0.877003372,0.853326421,0.890670691
1455.993,0.901785353,0.917539099,0.857957787,0.89824454,0.852815617,0.915173944,0.856919178,0.832665664,0.868704517
1456.957,0.873826751,0.89082719,0.828909968,0.880367937,0.835355807,0.89914173,0.833635934,0.808858314,0.843319641
1457.921,0.84626832,0.864494692,0.800216256,0.862973575,0.818247983,0.883377306,0.810163164,0.784926146,0.817786035
1458.885,0.822539404,0.841802155,0.775540754,0.848416588,0.803768001,0.870022682,0.789553495,0.763926215,0.795396061
1459.849,0.803822216,0.823863325,0.7561746,0.837152921,0.792382285,0.859505841,0.772966121,0.746997768,0.777401375
1460.814,0.788850765,0.809458031,0.740822651,0.827745628,0.782725496,0.850463174,0.759410645,0.733121284,0.762765339
1461.778,0.775122355,0.796174039,0.726873141,0.817862315,0.772541599,0.840638817,0.746769575,0.720166149,0.749278534
1462.742,0.760160053,0.781625182,0.711744203,0.805295688,0.759680808,0.827842486,0.732937371,0.706017936,0.73474222
1463.706,0.742306291,0.764205096,0.693691341,0.788599501,0.742734937,0.81058909,0.716513854,0.68928645,0.717701716
1464.671,0.721114243,0.743474904,0.672229336,0.767490198,0.721429658,0.788553598,0.6971507,0.669655277,0.697805392
1465.635,0.69728998,0.720118509,0.648076299,0.742815225,0.696611486,0.762578244,0.675505565,0.647818913,0.675725607
1466.599,0.67219597,0.695458732,0.622625531,0.71608675,0.669773916,0.734213115,0.652775454,0.625005213,0.652686909
1467.563,0.646982844,0.670628286,0.597066686,0.688606219,0.642213886,0.704867387,0.629949971,0.602223759,0.629699178
1468.528,0.621881907,0.645849556,0.571609752,0.660736417,0.614292906,0.674991899,0.607203922,0.579659478,0.606929773
1469.492,0.595849535,0.620120805,0.545150854,0.631548107,0.585098801,0.643713065,0.583639158,0.55641509,0.583455151
1470.456,0.566868477,0.59147909,0.515554038,0.599171447,0.552791741,0.609139473,0.55760167,0.530836523,0.557581771
1471.42,0.532859707,0.557891995,0.480610969,0.561752094,0.515552953,0.569354759,0.527502086,0.501316723,0.527681082
1472.385,0.493102867,0.51865093,0.439538876,0.518930333,0.473040385,0.523924209,0.493040012,0.467511144,0.493429731
1473.349,0.449569589,0.475666515,0.39439251,0.473052969,0.427567757,0.47518441,0.456212557,0.43132805,0.456815282
1474.313,0.406573477,0.433141654,0.349712488,0.428626124,0.383572526,0.427763822,0.420821892,0.396477234,0.421647468
1475.277,0.368414566,0.395267471,0.310051709,0.389809169,0.345132549,0.386000558,0.390371009,0.366392455,0.391433019
1476.241,0.337018968,0.363910768,0.277473455,0.358149814,0.31374178,0.351556341,0.366156482,0.342359954,0.367471947
1477.206,0.311691966,0.338397851,0.251285683,0.332587893,0.2883476,0.323361354,0.347283378,0.323522849,0.348868661
1478.17,0.29057244,0.31690615,0.229546189,0.311034016,0.266884831,0.299245509,0.33199881,0.308172324,0.333876358
1479.134,0.272080973,0.297893528,0.21058782,0.291841802,0.247731251,0.277485357,0.318913821,0.294958166,0.321110831
1480.098,0.255561519,0.280734022,0.193707925,0.274386958,0.230271617,0.257444899,0.307484914,0.283376426,0.310027774
1481.063,0.241230176,0.26566757,0.179113734,0.258952101,0.214792495,0.239472165,0.297912508,0.273645936,0.300820378
1482.027,0.229716337,0.253338745,0.167452486,0.246221841,0.201973959,0.22435798,0.290712805,0.26630284,0.293993604
1482.991,0.221521504,0.244277975,0.159244958,0.236731819,0.192350754,0.21273968,0.286281235,0.261756002,0.289931795
1483.955,0.216675358,0.238538315,0.154528653,0.230512851,0.185972984,0.204712603,0.284623041,0.260019395,0.288631635
1484.92,0.214683102,0.235655064,0.152792707,0.227085724,0.182381619,0.199786146,0.285345464,0.260703572,0.289698192
1485.884,0.214809563,0.234903057,0.153250927,0.225768968,0.180926885,0.197221214,0.287904867,0.263268401,0.292594254
1486.848,0.216470906,0.235703008,0.155266975,0.226132471,0.181191151,0.196504787,0.291943807,0.267355362,0.296977961
1487.812,0.219559332,0.237946392,0.158690559,0.228309261,0.183302434,0.197724733,0.297477229,0.272981967,0.302900982
1488.776,0.224436462,0.241998138,0.16387714,0.232933152,0.187850292,0.201496725,0.304824914,0.280454501,0.310716819
1489.741,0.231521166,0.248289824,0.171269454,0.240566843,0.195348239,0.208424028,0.314199117,0.289974471,0.320662999
1490.705,0.240765902,0.256785797,0.180853177,0.251089524,0.20564456,0.218404441,0.325336782,0.301262012,0.3324818
1491.669,0.251613899,0.266942478,0.192098691,0.263689793,0.217928442,0.230600669,0.337613273,0.313676725,0.345525864
1492.633,0.263438079,0.27810425,0.204365117,0.277418937,0.231283811,0.243973537,0.350490718,0.326678331,0.359233077
1493.598,0.276048514,0.290040817,0.217467271,0.291805008,0.24526841,0.257972068,0.363947751,0.3402444,0.373564101
1494.562,0.289912435,0.303149841,0.231850805,0.307090198,0.260150875,0.272787554,0.378576249,0.354964733,0.389096528
1495.526,0.305973453,0.318305292,0.248446284,0.324064427,0.276725169,0.289210352,0.395325817,0.371788285,0.406767905
1496.49,0.325103684,0.336343136,0.268112721,0.343519086,0.295774043,0.308097624,0.414945449,0.391464185,0.427322589
1497.455,0.347396939,0.357377227,0.290944557,0.365554916,0.317377708,0.329648857,0.437350328,0.413896225,0.45065735
1498.419,0.371789916,0.380420763,0.315872387,0.389188568,0.340545651,0.352939359,0.461339994,0.437874516,0.475556089
1499.383,0.396467884,0.4037678,0.341092831,0.412738589,0.363600663,0.376284238,0.485111606,0.461586436,0.500205327
1500.347,0.41986659,0.425924538,0.365035953,0.434696603,0.38504497,0.398091405,0.507208712,0.483581054,0.523156143
1501.312,0.441453713,0.446377655,0.38719337,0.45440453,0.404236113,0.417605156,0.527205179,0.50345085,0.544013773
1502.276,0.462047666,0.465896198,0.408395429,0.472227565,0.421541874,0.435120494,0.545866358,0.521999317,0.563573852
1503.24,0.483722982,0.486470301,0.43073698,0.489392031,0.438171686,0.451843205,0.564962247,0.541071343,0.583638735
1504.204,0.509550707,0.511072846,0.457305224,0.507712692,0.455901441,0.469638243,0.586955208,0.563246489,0.606718194
1505.168,0.54287257,0.542968416,0.491454029,0.529094498,0.476571565,0.490548991,0.614343692,0.591179951,0.635368784
1506.133,0.585366578,0.583852418,0.534861287,0.554386489,0.500962012,0.515630006,0.648144634,0.626022638,0.670662115
1507.097,0.634355082,0.63120713,0.584823676,0.581925659,0.527384437,0.543383362,0.685971608,0.665372134,0.710169543
1508.061,0.68261043,0.678039898,0.634019186,0.607653628,0.551865609,0.569717355,0.722165829,0.703354213,0.748068619
1509.025,0.722955527,0.71733076,0.675169523,0.627873233,0.570832096,0.590679117,0.75148883,0.734431377,0.778926418
1509.99,0.752835063,0.746513396,0.705659453,0.641545605,0.583350378,0.605002172,0.772384396,0.75688993,0.80111153
1510.954,0.773881875,0.767113945,0.727117663,0.649803028,0.590584995,0.613752311,0.786362403,0.772253246,0.816171986
1511.918,0.788894685,0.781837467,0.742380264,0.654209276,0.594099076,0.618560912,0.795618767,0.782817811,0.826392996
1512.882,0.799902653,0.792662118,0.753498403,0.655797493,0.594914208,0.620567571,0.801636922,0.79017,0.833326473
1513.847,0.807728287,0.800386015,0.761290409,0.654896391,0.593362178,0.620176204,0.804922125,0.794895847,0.837530791
1514.811,0.812204871,0.804860542,0.765568225,0.651307247,0.589259211,0.617213778,0.805254972,0.796825042,0.83880708
1515.775,0.812613215,0.805364999,0.765571694,0.644595443,0.582192771,0.611213899,0.802044788,0.79537922,0.836571511
1516.739,0.808097823,0.801049907,0.760420845,0.634374679,0.571805344,0.601714212,0.794679385,0.789946376,0.8302007
1517.703,0.798037077,0.791282448,0.749476179,0.620580573,0.558055746,0.588562889,0.782808525,0.780158002,0.819304486
1518.668,0.782348836,0.775945693,0.732675227,0.603727976,0.541460677,0.572208975,0.766574613,0.766114997,0.803943021
1519.632,0.761587969,0.755558952,0.710637925,0.584954683,0.523138396,0.553772955,0.74666402,0.748445549,0.784687111
1520.596,0.737014819,0.731334895,0.684732755,0.565947723,0.504709777,0.534960926,0.724329052,0.728302612,0.762663525
1521.56,0.710408762,0.705021102,0.656869123,0.548507329,0.48788256,0.517595103,0.701183732,0.707181831,0.739417542
1522.525,0.683736523,0.678561914,0.62912092,0.53401064,0.473904395,0.503039376,0.678869803,0.686610444,0.71661744
1523.489,0.658630001,0.653585946,0.60317502,0.522996958,0.46323053,0.49180274,0.658631303,0.667784307,0.695634599
1524.453,0.636078145,0.631092641,0.580012456,0.515267907,0.455632278,0.483665066,0.641104855,0.651361923,0.677263581
1525.417,0.616392238,0.611404364,0.559894101,0.51025982,0.45056573,0.478085098,0.62636963,0.637484699,0.661711599
1526.382,0.599397061,0.594372114,0.54260113,0.507415826,0.44752621,0.474566552,0.614168894,0.62597333,0.648782885
1527.346,0.584689417,0.57959693,0.527678541,0.50633027,0.44617178,0.472801309,0.604113848,0.616484808,0.638090743
1528.31,0.571755023,0.566579408,0.514579345,0.506732375,0.446278212,0.472594047,0.595782047,0.608627256,0.629176856
1529.274,0.560035657,0.554763989,0.502718092,0.508355338,0.447613677,0.473724199,0.588730699,0.601962675,0.621559064
1530.239,0.548968357,0.543599223,0.491503671,0.510864,0.449856078,0.475853881,0.582514077,0.596045908,0.614764557
1531.203,0.538061605,0.5325871,0.480413241,0.513828405,0.452576432,0.478512689,0.576714856,0.590465944,0.608370683
1532.167,0.527018134,0.521437409,0.46913587,0.516833225,0.455347556,0.481207325,0.571034777,0.584944925,0.602113068
1533.131,0.515826072,0.510140267,0.457666043,0.519565814,0.457858854,0.483576155,0.565390214,0.57943106,0.595947718
1534.095,0.504777232,0.498989396,0.446321442,0.521945005,0.460012881,0.485506804,0.559946105,0.574115869,0.590078879
1535.06,0.494373567,0.488470434,0.435630292,0.524072793,0.46193401,0.487135696,0.555048598,0.569374487,0.584867129
1536.024,0.48509683,0.47906194,0.426112148,0.526163809,0.463850748,0.488744086,0.551093969,0.565624771,0.580695627
1536.988,0.477202512,0.471006065,0.418030498,0.528389191,0.465963683,0.490594524,0.548369961,0.563159881,0.577802231
1537.952,0.470506122,0.464106733,0.411186516,0.530747688,0.468297654,0.492760232,0.546879488,0.562003106,0.576131078
1538.917,0.464365389,0.457721513,0.404899742,0.533010861,0.470644359,0.495059039,0.546298294,0.561832806,0.575310954
1539.881,0.458035929,0.451105075,0.398405489,0.534903824,0.47270368,0.49721361,0.54612503,0.562159166,0.57482512
1540.845,0.451395227,0.44414251,0.391611508,0.536437635,0.474429724,0.499170885,0.546095203,0.562686629,0.574453714
1541.809,0.445421773,0.437829556,0.385580601,0.53813538,0.476258342,0.501351078,0.546503564,0.563659998,0.574579215
1542.774,0.44161524,0.433686115,0.381886145,0.54073813,0.478877563,0.504435754,0.548001484,0.56566698,0.575922507
1543.738,0.440809746,0.432558094,0.381351039,0.544593788,0.482628627,0.508737251,0.550988148,0.569073453,0.578894512
1544.702,0.442736513,0.434171422,0.383649735,0.549455378,0.487308326,0.51400914,0.555337803,0.573757493,0.583349908
1545.666,0.446473799,0.437602585,0.387795541,0.554734682,0.492370838,0.519657564,0.560587863,0.579275327,0.588793441
1546.63,0.451046437,0.441856055,0.392758748,0.559824944,0.497241467,0.52506117,0.566222966,0.585135674,0.594690583
1547.595,0.455750182,0.446227068,0.397806226,0.56431134,0.501520204,0.529797492,0.57187481,0.590996211,0.600666099
1548.559,0.460245016,0.450361043,0.402575353,0.56801994,0.50504259,0.533695596,0.577380835,0.59671272,0.606545763
1549.523,0.464552073,0.454277018,0.407101836,0.571045478,0.507912617,0.536881744,0.582790116,0.60234455,0.612378021
1550.487,0.468942984,0.458244305,0.41168102,0.573682815,0.510434085,0.539695155,0.588298637,0.608085271,0.618353674
1551.452,0.47377628,0.462631943,0.416719241,0.576296493,0.512988462,0.542553491,0.59413865,0.614152403,0.624708651
1552.416,0.479331668,0.467727858,0.422528402,0.579152746,0.515853934,0.545762814,0.60047707,0.620705962,0.631620661
1553.38,0.485706734,0.473639042,0.429220596,0.582305721,0.519106893,0.549386625,0.607388198,0.627815916,0.639172536
1554.344,0.492862063,0.480320916,0.4367244,0.585570287,0.522592786,0.553245002,0.614896683,0.635526233,0.647402505
1555.309,0.500753724,0.487710821,0.444916402,0.588674916,0.526077833,0.557057744,0.623104188,0.644003386,0.656421331
1556.273,0.509566689,0.495963136,0.453884309,0.591569435,0.529537057,0.560798869,0.632350903,0.653656665,0.666577627
1557.237,0.519814774,0.505554825,0.464083818,0.594822059,0.533493317,0.56505729,0.643193318,0.66510582,0.678420671
1558.201,0.532023433,0.517012807,0.476125474,0.599598455,0.538975631,0.57100817,0.655992157,0.678676136,0.692259101
1559.166,0.54602954,0.530234078,0.490028439,0.606885956,0.546755461,0.57955065,0.670272789,0.693751427,0.707513954
1560.13,0.560719985,0.544188664,0.504831954,0.616457019,0.556481524,0.590291735,0.684743532,0.708886889,0.722797415
1561.094,0.574885957,0.557710247,0.519326366,0.62710418,0.566974882,0.601883058,0.698295441,0.722920094,0.736972778
1562.058,0.588025508,0.57028301,0.532941666,0.637691586,0.577230296,0.613121364,0.710649687,0.735612199,0.749816944
1563.022,0.600369666,0.582085889,0.545827872,0.647765045,0.586905963,0.623585541,0.722196098,0.747425426,0.761811021
1563.987,0.612550487,0.593716282,0.558578289,0.657498957,0.596252786,0.633506458,0.733613802,0.759092423,0.773718305
1564.951,0.625437729,0.606002946,0.572032635,0.66745742,0.605879502,0.643539559,0.745680928,0.77143477,0.786379352
1565.915,0.639979007,0.619865239,0.587133335,0.678382259,0.616545259,0.654507177,0.759175562,0.785242126,0.80059272
1566.879,0.656932702,0.636054604,0.604638195,0.690920566,0.62890182,0.667142143,0.774671094,0.801098553,0.816928375
1567.844,0.676543843,0.654815817,0.624809326,0.705344193,0.643213886,0.681787998,0.792286463,0.819108669,0.835479614
1568.808,0.698315723,0.675679509,0.647157529,0.721380751,0.659186645,0.698176378,0.811560079,0.83878956,0.855750328
1569.772,0.721248948,0.697681292,0.6706888,0.738357386,0.676119472,0.715594911,0.831662804,0.859297187,0.876891668
1570.736,0.744455731,0.719948087,0.694503038,0.755636025,0.69334893,0.733323318,0.851895909,0.879935707,0.898201868
1571.701,0.767733287,0.742277438,0.71840348,0.773051867,0.710713212,0.751136387,0.872142382,0.900613748,0.919570503
1572.665,0.791787544,0.765337321,0.743103817,0.791083076,0.728704712,0.769510243,0.892988247,0.921946095,0.941596186
1573.629,0.817926548,0.790393061,0.769929516,0.81067816,0.748291059,0.789430401,0.915469666,0.94498826,0.965318724
1574.593,0.84742084,0.818686906,0.80018881,0.832774059,0.770422084,0.811919597,0.940551016,0.970708091,0.991693006
1575.557,0.880695199,0.850657218,0.834333404,0.857698206,0.795427062,0.837375629,0.968516376,0.999362688,1.020988216
1576.522,0.916889129,0.88549353,0.871498353,0.884843881,0.822659932,0.865191029,0.998660216,1.03020228,1.052472288
1577.486,0.954136853,0.921408777,0.909791912,0.912845678,0.850720858,0.89392526,1.02953425,1.061737729,1.084683582
1578.45,0.990616007,0.95663569,0.947336246,0.940359853,0.878232192,0.922134016,1.059759245,1.092580617,1.116245
1579.414,1.025407697,0.990277387,0.983177205,0.96670775,0.904512239,0.949067728,1.088654514,1.122073107,1.146503656
1580.379,1.058693076,1.022504814,1.017487277,0.992011912,0.929700869,0.974842197,1.11637393,1.150408685,1.175639601
1581.343,1.091366133,1.054170727,1.051164639,1.016887539,0.954450339,1.00013379,1.143572199,1.17828206,1.204345377
1582.307,1.124493907,1.086314717,1.085296221,1.042044391,0.97950048,1.025729572,1.17102392,1.206498165,1.233415516
1583.271,1.158937594,1.119763473,1.120772195,1.067978748,1.005374398,1.052201582,1.19934498,1.235692298,1.263469737
1584.236,1.195153297,1.15495503,1.15806453,1.094851736,1.03224551,1.079745121,1.228856317,1.266188728,1.294825999
1585.2,1.23320682,1.191938456,1.197253484,1.122519226,1.059957843,1.108209878,1.259594426,1.298026376,1.327518722
1586.164,1.272906058,1.230512507,1.238155529,1.150674876,1.088200346,1.137262153,1.291423478,1.331056304,1.361394531
1587.128,1.314008821,1.270430674,1.280542607,1.179038856,1.116668367,1.166580658,1.324147499,1.365079165,1.396242197
1588.093,1.356376662,1.311548804,1.324278624,1.207448871,1.145195854,1.196005335,1.357613005,1.399918075,1.431878666
